distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
2.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.47664206392796,0.314340927739211,0.0
2.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.57321438409859,0.340960646413106,0.0
2.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.6694886491055,0.368638948166338,0.0
2.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.76545325579968,0.397372497163513,0.0
2.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.86109663835211,0.427157830391052,0.0
3.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,2.95640726964763,0.457991358074552,0.0
3.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.05137366267419,0.489869364111427,0.0
3.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.14598437190727,0.522788006518769,0.0
3.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.24022799468928,0.556743317896386,0.0
3.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.33409317260384,0.591731205904949,0.0
3.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.42756859284463,0.627747453759205,0.0
3.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.52064298957889,0.664787720736176,0.0
3.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.61330514530509,0.702847542698309,0.0
3.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.70554389220494,0.741922332631487,0.0
3.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.79734811348928,0.782007381197861,0.0
4.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.88870674473787,0.823097857303411,0.0
4.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,3.97960877523293,0.865188808680199,0.0
4.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.07004324928609,0.908275162483202,0.0
4.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.15999926755878,0.952351725901704,0.0
4.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.24946598837583,0.997413186785121,0.0
4.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.33843262903212,1.04345411428323,0.0
4.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.42688846709207,1.09046895950068,0.0
4.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.51482284168192,1.13845205616576,0.0
4.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.6022251547746,1.1873976213133,0.0
4.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.68908487246698,1.2372997559816,0.0
5.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.77539152624941,1.28815244592341,0.0
5.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.86113471426739,1.33994956233074,0.0
5.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,4.94630410257522,1.39268486257353,0.0
5.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,5.0308894263814,1.44635199095198,0.0
