candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,pack_mass_kg,vehicle_mass_kg,simulation_mode,simulation_mode_short,event_slug,event_name,raw_simulated_time_s,cohort_tmin_s,tmax_s,points,maximum_points,point_loss_vs_event_max,is_cohort_fastest,time_rank
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.35463818270997,51.88432241379922,75.23226750000886,121.56988866706122,125.0,3.430111332938779,False,126
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.213757209193512,4.205352467457964,6.308028701186947,99.42854835063099,100.0,0.5714516493690098,False,23
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.765918024549452,4.758553193051323,5.948191491314154,74.38664191600611,75.0,0.6133580839938872,False,23
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.79848167943384,51.70409358243788,74.97093569453492,124.30421663851068,125.0,0.695783361489319,False,23
tenpower_60xg_115s2p,tenpower_60xg,Tenpower,INR21700-60XG,115,2,21.85,244.73515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1317.4610903773064,1216.0261253241367,1763.2378817199983,212.97805474257828,275.0,62.02194525742172,False,77
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.28907789753013,4.250933535449968,6.376400303174952,97.45204913572229,100.0,2.547950864277709,False,35
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.780556429552792,4.758553193051323,5.948191491314154,73.17593189456284,75.0,1.8240681054371635,False,64
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.03148209961229,51.88432241379922,75.23226750000886,123.92006779167431,125.0,1.0799322083256868,False,26
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.23066833356112,4.205352467457964,6.308028701186947,98.28561469094203,100.0,1.714385309057974,False,64
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.780556429552792,4.758553193051323,5.948191491314154,73.17593189456284,75.0,1.8240681054371635,False,64
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.98623553654855,51.70409358243788,74.97093569453492,122.92769755879864,125.0,2.0723024412013586,False,64
ampace_jp30_115s4p,ampace_jp30,Ampace,JP30P1 (JP30),115,4,28.75,251.63515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1314.3457534648496,1216.0261253241367,1763.2378817199983,214.74042031168952,275.0,60.25957968831048,False,76
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.36272395419137,4.250933535449968,6.376400303174952,92.65872530425818,100.0,7.3412746957418165,False,84
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.776920688866225,4.758553193051323,5.948191491314154,73.47559729755915,75.0,1.5244027024408524,False,59
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.077004475181866,51.88432241379922,75.23226750000886,123.58723760107326,125.0,1.4127623989267448,False,34
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.226442610254407,4.205352467457964,6.308028701186947,98.57035183761387,100.0,1.4296481623861297,False,59
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.776920688866225,4.758553193051323,5.948191491314154,73.47559729755915,75.0,1.5244027024408524,False,59
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.93958440990504,51.70409358243788,74.97093569453492,123.26879154612443,125.0,1.731208453875567,False,59
molicel_p30b_115s4p,molicel_p30b,Molicel,INR-18650-P30B,115,4,27.025,249.91015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1319.5084280495334,1216.0261253241367,1763.2378817199983,211.8243945320251,275.0,63.17560546797489,False,80
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.448787135136026,4.250933535449968,6.376400303174952,87.25831230216357,100.0,12.741687697836426,False,100
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.767548459780807,4.758553193051323,5.948191491314154,74.25124012005844,75.0,0.7487598799415593,False,30
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.11226852198271,51.88432241379922,75.23226750000886,123.3298093754765,125.0,1.6701906245234994,False,48
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.21562715501422,4.205352467457964,6.308028701186947,99.30171766225443,100.0,0.6982823377455674,False,30
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.767548459780807,4.758553193051323,5.948191491314154,74.25124012005844,75.0,0.7487598799415593,False,30
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.81938319417643,51.70409358243788,74.97093569453492,124.15048358287318,125.0,0.8495164171268215,False,30
reliance_rs50_135s2p,reliance_rs50,Reliance,INR21700-RS50,135,2,22.6125,245.49765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1318.409905010128,1216.0261253241367,1763.2378817199983,212.4429589679146,275.0,62.55704103208541,False,79
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.45412875034568,4.250933535449968,6.376400303174952,86.93000756587844,100.0,13.06999243412156,False,103
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.771145255668538,4.758553193051323,5.948191491314154,73.9530298574697,75.0,1.0469701425302986,False,42
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.16076822566532,51.88432241379922,75.23226750000886,122.97632915653764,125.0,2.023670843462355,False,68
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.219764532127738,4.205352467457964,6.308028701186947,99.02149598716875,100.0,0.9785040128312517,False,42
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.771145255668538,4.758553193051323,5.948191491314154,73.9530298574697,75.0,1.0469701425302986,False,42
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.86550282173499,51.70409358243788,74.97093569453492,123.81170673147724,125.0,1.1882932685227559,False,42
ampace_jp50_135s2p,ampace_jp50,Ampace,JP50P1 (JP50),135,2,24.3,247.18515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1320.3717864395217,1216.0261253241367,1763.2378817199983,211.3389706801602,275.0,63.6610293198398,False,81
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.457332091879752,4.250933535449968,6.376400303174952,86.73350219409042,100.0,13.26649780590958,False,104
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.7732958297446,4.758553193051323,5.948191491314154,73.77504775764012,75.0,1.2249522423598762,False,51
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.18978373461909,51.88432241379922,75.23226750000886,122.76516961775242,125.0,2.23483038224758,False,80
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.222246301271655,4.205352467457964,6.308028701186947,98.85367099826354,100.0,1.1463290017364614,False,51
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.7732958297446,4.758553193051323,5.948191491314154,73.77504775764012,75.0,1.2249522423598762,False,51
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.893085113757245,51.70409358243788,74.97093569453492,123.60938569720315,125.0,1.3906143027968483,False,51
tenpower_50xg_135s2p,tenpower_50xg,Tenpower,INR21700-50XG,135,2,25.3125,248.19765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1321.2704407431606,1216.0261253241367,1763.2378817199983,210.83437549034207,275.0,64.16562450965793,False,82
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.320829996526894,4.250933535449968,6.376400303174952,95.36539597377457,100.0,4.634604026225432,False,59
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.770427155441251,4.758553193051323,5.948191491314154,74.01251364285685,75.0,0.9874863571431547,False,41
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.94859960739701,51.88432241379922,75.23226750000886,124.52754886033034,125.0,0.47245113966965846,False,12
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.21893722854293,4.205352467457964,6.308028701186947,99.07748472186044,100.0,0.9225152781395565,False,41
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.770427155441251,4.758553193051323,5.948191491314154,74.01251364285685,75.0,0.9874863571431547,False,41
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.85629382500039,51.70409358243788,74.97093569453492,123.87930429143455,125.0,1.1206957085654494,False,41
molicel_p50b_135s2p,molicel_p50b,Molicel,INR-21700-P50B,135,2,23.9625,246.84765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1327.8789394432097,1216.0261253241367,1763.2378817199983,207.14467588745455,275.0,67.85532411254545,False,85
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.270680454346231,4.250933535449968,6.376400303174952,98.67527146452228,100.0,1.3247285354777176,False,25
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.775599553906865,4.758553193051323,5.948191491314154,73.58465759603092,75.0,1.4153424039690776,False,57
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,51.956461255964,51.88432241379922,75.23226750000886,124.46984429076322,125.0,0.5301557092367801,False,14
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.224911249024327,4.205352467457964,6.308028701186947,98.6736784305098,100.0,1.3263215694902044,False,57
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.775599553906865,4.758553193051323,5.948191491314154,73.58465759603092,75.0,1.4153424039690776,False,57
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.9226355746674,51.70409358243788,74.97093569453492,123.39286630112778,125.0,1.607133698872218,False,57
tenpower_30xg_110s4p,tenpower_30xg,Tenpower,INR18650-30XG,110,4,26.4,249.28515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1325.8421858827396,1216.0261253241367,1763.2378817199983,208.2779280866602,275.0,66.72207191333979,False,83
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.298705724781701,4.250933535449968,6.376400303174952,96.8160806717616,100.0,3.183919328238403,False,39
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.77792337779854,4.758553193051323,5.948191491314154,73.39288524472246,75.0,1.6071147552775358,False,60
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.01015958491428,51.88432241379922,75.23226750000886,124.07616460153996,125.0,0.9238353984600423,False,25
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.227606258500567,4.205352467457964,6.308028701186947,98.49188624865764,100.0,1.5081137513423641,False,60
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.77792337779854,4.758553193051323,5.948191491314154,73.39288524472246,75.0,1.6071147552775358,False,60
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.95244885848109,51.70409358243788,74.97093569453492,123.17467078095162,125.0,1.8253292190483847,False,60
ampace_jp30_110s4p,ampace_jp30,Ampace,JP30P1 (JP30),110,4,27.5,250.38515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1326.8150111423977,1216.0261253241367,1763.2378817199983,207.73621287426639,275.0,67.26378712573361,False,84
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.595460076041688,4.250933535449968,6.376400303174952,78.52078959533708,100.0,21.479210404662922,False,128
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.763882042604086,4.758553193051323,5.948191491314154,74.55591814459825,75.0,0.44408185540174827,False,14
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.41113075850997,51.88432241379922,75.23226750000886,121.16201781229337,125.0,3.837982187706629,False,128
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.211426708653214,4.205352467457964,6.308028701186947,99.58677421623813,100.0,0.4132257837618738,False,14
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.763882042604086,4.758553193051323,5.948191491314154,74.55591814459825,75.0,0.44408185540174827,False,14
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.77238404814763,51.70409358243788,74.97093569453492,124.49634198547645,125.0,0.5036580145235519,False,14
tenpower_60xg_110s2p,tenpower_60xg,Tenpower,INR21700-60XG,110,2,20.9,243.78515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1331.3927847202908,1216.0261253241367,1763.2378817199983,205.19771890833718,275.0,69.80228109166282,False,87
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.468493842834386,4.250933535449968,6.376400303174952,86.05099833233768,100.0,13.949001667662316,False,105
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.765757476271325,4.758553193051323,5.948191491314154,74.39998239080717,75.0,0.6000176091928324,False,22
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.13249467350723,51.88432241379922,75.23226750000886,123.18231523815159,125.0,1.8176847618484118,False,56
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.213573251963355,4.205352467457964,6.308028701186947,99.44103149038716,100.0,0.5589685096128392,False,22
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.765757476271325,4.758553193051323,5.948191491314154,74.39998239080717,75.0,0.6000176091928324,False,22
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.796423619310254,51.70409358243788,74.97093569453492,124.31936061831443,125.0,0.680639381685566,False,22
reliance_rs50_130s2p,reliance_rs50,Reliance,INR21700-RS50,130,2,21.775,244.66015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1330.2851032968322,1216.0261253241367,1763.2378817199983,205.81035467517603,275.0,69.18964532482397,False,86
